	SampleID	SiteName	Station	Session	Date	Time	Temp	Salinity	DO	DO_sat	pH	Turbidity	TotalN	TotalP	Phosphate	Silicate	NNN	NH4	Lat	Long	QA issues or comments
891	RKV180921	Kahana Village	RKV	45	09/21/18	10:05	27.7	33.6	6.34	97.4	8.16	76.80	121.08	14.19	10.25	679.78	71.41	1.55	20.976561	-156.678000	
892	RNS181009	Napili	RNS	46	10/09/18	08:20	26.9	33.5	6.65	100.5	8.14	11.83	150.44	19.27	15.55	753.79	53.24	5.13	20.994222	-156.667417	
893	RPO181009	Pohaku	RPO	46	10/09/18	08:44	26.7	32.5	6.49	97.3	8.17	4.17	203.23	19.32	16.93	1178.43	137.05	3.64	20.967083	-156.681390	
894	RKS181009	Kaanapali Shores	RKS	46	10/09/18	09:05	26.9	34.0	6.60	99.9	8.20	3.20	102.06	10.29	7.68	261.83	20.74	2.78	20.949331	-156.691124	
895	RCB181009	Canoe Beach	RCB	46	10/09/18	09:25	27.9	33.6	6.59	101.2	8.21	9.68	170.18	14.24	10.70	762.31	97.55	3.77	20.910347	-156.689382	
896	RWA181009	Wahikuli	RWA	46	10/09/18	09:42	27.7	32.7	6.62	100.9	8.24	3.29	121.81	21.70	17.68	1380.83	43.14	1.78	20.904476	-156.685931	
897	PFF181010	505 Front Street	PFF	46	10/10/18	08:18	27.1	32.9	6.48	97.7	8.11	15.13	85.11	15.60	12.33	598.78	5.17	2.53	20.867320	-156.676050	
898	PLH181010	Lindsey Hale	PLH	46	10/10/18	08:47	27.5	33.8	6.11	93.3	8.11	18.10	107.64	16.00	11.88	470.28	6.72	10.11	20.864850	-156.673740	
899	PLT181010	Lahaina Town	PLT	46	10/10/18	09:09	27.5	34.0	6.04	92.4	8.10	6.83	99.53	12.75	9.55	311.94	8.10	6.52	20.863560	-156.672970	
900	OSF181010	Olowalu Shore Front	OSF	46	10/10/18	09:44	28.2	34.5	6.76	104.8	8.19	4.17	84.10	10.39	6.53	123.83	3.36	3.39	20.809160	-156.622890	
901	OPM181011	Peter Martin Hale	OPM	46	10/11/18	07:14	27.0	34.6	6.28	95.7	8.11	17.73	82.59	9.50	6.41	141.48	3.51	0.78	20.808444	-156.619697	
902	OCO181011	Camp Olowalu	OCO	46	10/11/18	07:34	27.7	34.6	6.41	98.7	8.12	23.77	76.99	8.96	6.86	250.43	1.93	3.69	20.809860	-156.613690	
903	OUB181011	Ukumehame Beach	OUB	46	10/11/18	07:50	27.5	34.6	6.49	99.8	8.17	6.59	80.95	9.35	6.02	72.31	4.62	2.96	20.794480	-156.581420	
904	OPB181011	Papalaua	OPB	46	10/11/18	08:00	27.4	34.5	6.61	101.4	8.16	6.92	80.57	8.08	6.21	77.01	3.98	2.23	20.793809	-156.575211	
905	OPP181011	Papalaua Pali	OPP	46	10/11/18	08:12	27.5	34.5	6.57	101.0	8.14	5.80	80.58	8.30	6.95	76.66	4.54	3.66	20.792747	-156.567326	
906	RHL181012	Honolua	RHL	46	10/12/18	07:50	26.5	32.1	6.44	96.0	8.21	3.42	88.40	12.94	7.65	421.56	3.76	4.17	21.013058	-156.638340	
907	RON181012	Oneloa	RON	46	10/12/18	08:30	27.2	34.4	6.63	101.6	8.21	0.85	76.75	10.87	6.60	89.63	4.13	1.90	21.004056	-156.658940	
908	RFS181012	Kapalua Bay (Fleming S)	RFS	46	10/12/18	09:00	27.8	33.7	6.60	101.6	8.14	2.28	127.83	19.90	15.69	676.34	54.48	4.11	20.998924	-156.666746	
909	RKO181012	Ka'opala	RKO	46	10/12/18	09:30	27.3	33.8	6.47	98.8	8.14	17.70	113.32	15.60	13.06	430.66	45.25	3.48	20.982074	-156.673398	
910	RKV181012	Kahana Village	RKV	46	10/12/18	09:55	27.8	33.6	6.46	99.3	8.15	47.00	125.65	15.84	12.35	676.68	52.49	4.74	20.976561	-156.678000	
911	RNS181030	Napili	RNS	47	10/30/18	08:13	27.4	34.2	6.38	97.6	8.13	1.53	118.82	10.43	7.84	260.66	12.83	5.28	20.994222	-156.667417	
912	RPO181030	Pohaku	RPO	47	10/30/18	08:38	27.6	34.2	6.37	97.8	8.18	7.58	110.81	10.77	8.88	366.54	28.37	7.46	20.967083	-156.681390	
913	RKS181030	Kaanapali Shores	RKS	47	10/30/18	08:59	27.4	34.4	6.41	98.3	8.14	3.89	85.12	7.27	5.57	123.67	7.25	2.68	20.949331	-156.691124	
914	RCB181030	Canoe Beach	RCB	47	10/30/18	09:20	27.6	34.6	6.56	100.8	8.21	2.65	90.17	8.06	5.87	206.95	10.39	6.69	20.910347	-156.689382	
915	RWA181030	Wahikuli	RWA	47	10/30/18	09:36	27.4	34.4	6.58	100.7	8.23	3.70	82.35	15.55	8.56	224.39	4.54	1.80	20.904476	-156.685931	
916	PFF181031	505 Front Street	PFF	47	10/31/18	08:11	26.8	32.6	6.39	96.0	8.10	4.33	84.92	13.43	12.12	816.64	4.68	6.12	20.867320	-156.676050	
917	PLH181031	Lindsey Hale	PLH	47	10/31/18	08:35	26.7	34.0	6.24	94.5	8.14	6.10	79.91	10.21	8.63	253.78	4.07	8.27	20.864850	-156.673740	
918	PLT181031	Lahaina Town	PLT	47	10/31/18	08:52	26.7	33.1	6.20	93.2	8.13	38.83	98.13	15.06	12.01	574.89	18.10	9.80	20.863560	-156.672970	
919	OSF181031	Olowalu Shore Front	OSF	47	10/31/18	09:23	27.0	34.3	6.36	96.9	8.11	3.03	78.49	9.15	5.47	116.04	4.00	1.85	20.809160	-156.622890	
920	OPM181101	Peter Martin Hale	OPM	47	11/01/18	07:13	26.8	34.5	5.51	83.7	8.03	2.06	85.24	8.85	5.55	184.32	5.28	6.47	20.808444	-156.619697	
921	OCO181101	Camp Olowalu	OCO	47	11/01/18	07:24	27.5	34.4	5.80	89.1	8.08	3.66	84.35	6.31	6.34	407.53	8.89	2.93	20.809860	-156.613690	
922	OUB181101	Ukumehame Beach	OUB	47	11/01/18	07:40	27.2	34.5	6.43	98.3	8.13	23.80	70.90	7.26	5.11	124.74	2.30	2.67	20.794480	-156.581420	
923	OPB181101	Papalaua	OPB	47	11/01/18	07:54	27.0	34.4	6.60	100.5	8.11	7.80	80.30	5.82	3.63	124.95	4.19	1.80	20.793809	-156.575211	
924	OPP181101	Papalaua Pali	OPP	47	11/01/18	08:02	27.3	34.4	6.45	98.6	8.13	8.32	75.29	8.46	5.28	207.87	3.17	6.16	20.792747	-156.567326	
925	RHL181102	Honolua	RHL	47	11/02/18	07:50	26.1	33.5	5.79	86.1	8.12	32.83	97.19	16.50	10.90	492.40	6.60	16.94	21.013058	-156.638340	
926	RON181102	Oneloa	RON	47	11/02/18	08:30	26.5	34.4	6.71	101.3	8.21	0.52	73.86	10.28	4.20	137.81	6.11	1.12	21.004056	-156.658940	
927	RFS181102	Kapalua Bay (Fleming S)	RFS	47	11/02/18	09:00	27.5	34.0	6.16	94.1	8.16	0.88	142.83	19.18	12.09	594.96	68.08	4.56	20.998924	-156.666746	
928	RKO181102	Ka'opala	RKO	47	11/02/18	09:25	27.0	33.7	6.47	97.8	8.18	14.47	121.39	14.87	10.63	463.12	59.51	1.55	20.982074	-156.673398	
929	RKV181102	Kahana Village	RKV	47	11/02/18	09:50	27.2	33.9	6.36	96.9	8.15	23.97	95.28	14.86	9.62	375.31	27.14	6.27	20.976561	-156.678000	
930	RNS181127	Napili	RNS	48	11/27/18	08:16	25.8	35.0	6.76	100.6	8.20	1.07	92.95	7.34	4.01	77.03	4.77	3.30	20.994222	-156.667417	
931	RPO181127	Pohaku	RPO	48	11/27/18	08:43	25.2	34.4	6.79	99.8	8.17	48.00	128.47	12.83	11.60	480.94	50.74	2.85	20.967083	-156.681390	
932	RKS181127	Kaanapali Shores	RKS	48	11/27/18	09:03	26.2	34.9	6.70	100.3	8.23	2.95	88.91	7.60	3.94	103.02	5.82	1.93	20.949331	-156.691124	
933	RCB181127	Canoe Beach	RCB	48	11/27/18	09:27	26.4	34.9	6.64	99.8	8.22	4.82	195.05	13.69	10.53	154.85	10.05	4.79	20.910347	-156.689382	
934	RWA181127	Wahikuli	RWA	48	11/27/18	09:44	26.3	34.9	6.71	100.7	8.24	2.32	93.13	10.33	7.25	287.22	4.96	2.21	20.904476	-156.685931	
935	PFF181128	505 Front Street	PFF	48	11/28/18	08:12	25.6	33.8	6.24	92.0	8.13	5.43	92.43	10.14	8.20	443.05	3.41	3.31	20.867320	-156.676050	
936	PLH181128	Lindsey Hale	PLH	48	11/28/18	08:35	25.3	34.5	6.49	95.6	8.14	7.40	84.91	13.75	9.84	339.19	4.96	2.75	20.864850	-156.673740	
937	PLT181128	Lahaina Town	PLT	48	11/28/18	08:55	25.5	34.5	5.89	87.0	8.11	20.13	117.73	12.33	10.45	393.21	10.06	6.79	20.863560	-156.672970	
938	OSF181128	Olowalu Shore Front	OSF	48	11/28/18	09:25	25.0	34.8	6.80	99.8	8.16	2.61	116.09	8.55	4.02	97.80	4.36	14.84	20.809160	-156.622890	
939	OPM181129	Peter Martin Hale	OPM	48	11/29/18	07:15	24.4	34.7	5.42	78.8	8.07	1.85	112.15	7.88	3.77	154.23	6.74	3.12	20.808444	-156.619697	
940	OCO181129	Camp Olowalu	OCO	48	11/29/18	07:32	24.9	34.9	6.47	95.0	8.15	1.12	89.33	3.31	2.68	242.24	5.09	4.12	20.809860	-156.613690	
941	OUB181129	Ukumehame Beach	OUB	48	11/29/18	07:48	24.9	34.8	6.28	92.2	8.17	7.50	88.82	6.09	2.38	112.54	2.02	3.30	20.794480	-156.581420	
942	OPB181129	Papalaua	OPB	48	11/29/18	08:00	25.3	35.0	6.45	95.4	8.18	3.79	99.18	6.41	2.94	59.09	2.75	1.48	20.793809	-156.575211	
943	OPP181129	Papalaua Pali	OPP	48	11/29/18	08:13	25.7	34.8	6.59	98.2	8.21	6.61	90.30	6.71	3.08	185.44	4.23	2.44	20.792747	-156.567326	
944	RHL181130	Honolua	RHL	48	11/30/18	07:50	23.8	34.2	5.96	85.6	8.15	2.33	104.36	9.16	4.88	365.58	4.26	13.43	21.013058	-156.638340	
945	RON181130	Oneloa	RON	48	11/30/18	08:40	25.6	34.9	6.70	99.9	8.20	0.74	89.11	8.38	3.72	96.36	6.20	4.58	21.004056	-156.658940	
946	RFS181130	Kapalua Bay (Fleming S)	RFS	48	11/30/18	09:05	26.0	34.6	6.37	95.4	8.17	0.87	149.36	9.83	7.00	244.50	24.97	6.56	20.998924	-156.666746	
947	RKO181130	Ka'opala	RKO	48	11/30/18	09:30	25.6	34.1	5.95	88.6	8.14	4.21	140.46	9.95	8.01	371.73	42.50	7.97	20.982074	-156.673398	
948	RKV181130	Kahana Village	RKV	48	11/30/18	09:50	26.2	34.3	6.47	96.8	8.16	10.07	107.22	9.08	6.02	317.69	15.74	5.30	20.976561	-156.678000	
949	RNS181211	Napili	RNS	49	12/11/18	08:18	24.5	34.6	6.83	98.7	8.17	0.80	101.57	7.68	4.08	140.92	8.74	5.23	20.994222	-156.667417	
950	RPO181211	Pohaku	RPO	49	12/11/18	08:44	24.1	34.5	6.80	97.7	8.15	13.50	118.22	12.63	10.11	332.51	27.68	10.48	20.967083	-156.681390	
951	RKS181211	Kaanapali Shores	RKS	49	12/11/18	09:04	23.9	27.1	7.21	98.9	8.23	8.71	130.59	7.74	6.29	1181.57	36.65	3.91	20.949331	-156.691124	
952	RCB181211	Canoe Beach	RCB	49	12/11/18	09:24	25.5	34.5	6.49	95.5	8.20	0.58	141.45	9.79	5.29	436.97	51.37	6.84	20.910347	-156.689382	
953	RWA181211	Wahikuli	RWA	49	12/11/18	09:44	25.7	34.0	6.72	99.0	8.22	1.91	115.03	12.91	10.57	774.52	23.48	6.52	20.904476	-156.685931	
954	PFF181212	505 Front Street	PFF	49	12/12/18	08:15	25.0	34.7	5.64	82.7	8.10	2.11	91.78	8.18	4.86	355.47	3.01	5.81	20.867320	-156.676050	
955	PLH181212	Lindsey Hale	PLH	49	12/12/18	08:33	24.6	34.2	6.00	86.9	8.09	8.01	97.11	9.63	7.45	449.80	8.13	5.96	20.864850	-156.673740	
956	PLT181212	Lahaina Town	PLT	49	12/12/18	08:50	25.3	34.3	5.82	85.5	8.06	7.86	91.35	11.64	7.13	288.57	10.57	10.49	20.863560	-156.672970	
957	OSF181212	Olowalu Shore Front	OSF	49	12/12/18	09:20	24.1	34.9	6.52	94.2	8.14	1.32	90.86	7.05	3.18	97.65	4.14	4.94	20.809160	-156.622890	
958	OPM181213	Peter Martin Hale	OPM	49	12/13/18	07:22	22.9	34.7	6.24	88.2	8.06	3.60	100.37	6.33	3.01	166.35	3.58	4.68	20.808444	-156.619697	
959	OCO181213	Camp Olowalu	OCO	49	12/13/18	07:41	22.8	34.7	6.37	90.0	8.10	1.13	96.64	4.52	2.04	168.01	6.04	7.10	20.809860	-156.613690	
960	OUB181213	Ukumehame Beach	OUB	49	12/13/18	07:56	22.3	34.9	6.86	96.1	8.13	7.22	96.96	6.77	3.18	132.33	5.16	7.44	20.794480	-156.581420	
961	OPB181213	Papalaua	OPB	49	12/13/18	08:15	23.3	34.8	6.84	97.4	8.17	10.03	90.33	7.06	3.54	166.23	5.34	6.46	20.793809	-156.575211	
962	OPP181213	Papalaua Pali	OPP	49	12/13/18	08:26	23.9	34.4	6.45	92.4	8.11	5.28	89.60	6.11	3.73	336.18	8.84	3.76	20.792747	-156.567326	
963	RHL181214	Honolua	RHL	49	12/14/18	07:50	23.6	33.8	6.49	92.5	8.12	67.70	113.86	9.56	7.37	412.34	9.94	5.75	21.013058	-156.638340	
964	RON181214	Oneloa	RON	49	12/14/18	08:40	23.9	34.7	6.89	99.4	8.19	0.75	92.12	6.09	2.51	102.50	5.49	4.50	21.004056	-156.658940	
965	RFS181214	Kapalua Bay (Fleming S)	RFS	49	12/14/18	09:05	24.3	34.2	6.88	99.5	8.16	1.35	126.16	11.66	10.22	437.10	35.93	6.94	20.998924	-156.666746	
966	RKO181214	Ka'opala	RKO	49	12/14/18	09:35	23.7	34.1	6.78	96.9	8.14	6.32	122.69	10.40	9.20	405.24	43.77	6.00	20.982074	-156.673398	
967	RKV181214	Kahana Village	RKV	49	12/14/18	09:57	23.6	33.9	6.99	99.6	8.15	16.83	90.06	10.08	8.92	428.57	18.38	3.65	20.976561	-156.678000	
968	RNS190108	Napili	RNS	50	01/08/19	08:07	23.8	34.6	6.88	98.5	8.17	0.95	77.30	6.71	4.86	115.34	11.45	1.85	20.994222	-156.667417	
969	RPO190108	Pohaku	RPO	50	01/08/19	08:31	23.8	34.3	6.81	97.3	8.16	8.97	92.42	9.39	7.32	330.76	27.14	2.59	20.967083	-156.681390	
970	RKS190108	Kaanapali Shores	RKS	50	01/08/19	08:52	23.6	34.4	6.92	98.8	8.15	3.35	73.33	6.54	3.67	111.35	5.85	1.32	20.949331	-156.691124	
971	RCB190108	Canoe Beach	RCB	50	01/08/19	09:11	25.0	33.6	6.88	100.1	8.21	1.21	169.83	9.96	8.84	769.69	80.72	2.04	20.910347	-156.689382	
972	RWA190108	Wahikuli	RWA	50	01/08/19	09:28	24.8	34.1	6.67	97.1	8.23	1.83	82.74	9.39	7.54	467.93	14.88	0.72	20.904476	-156.685931	
973	PFF190109	505 Front Street	PFF	50	01/09/19	08:13	24.5	34.6	6.74	97.6	8.19	3.41	92.69	8.00	4.80	52.29	3.57	0.80	20.867320	-156.676050	
974	PLH190109	Lindsey Hale	PLH	50	01/09/19	08:35	24.2	34.1	6.74	97.0	8.16	10.60	83.74	9.96	7.08	366.50	7.22	2.12	20.864850	-156.673740	
975	PLT190109	Lahaina Town	PLT	50	01/09/19	08:52	23.8	33.7	6.34	90.4	8.08	14.20	91.52	12.05	10.69	567.16	14.83	4.60	20.863560	-156.672970	
976	OSF190109	Olowalu Shore Front	OSF	50	01/09/19	09:20	23.9	34.4	6.28	90.0	8.08	3.50	81.49	5.74	3.48	133.28	6.62	1.53	20.809160	-156.622890	
977	OPM190110	Peter Martin Hale	OPM	50	01/10/19	07:18	23.9	34.6	6.05	87.0	8.04	6.37	79.65	7.84	5.74	154.63	4.56	4.43	20.808444	-156.619697	
978	OCO190110	Camp Olowalu	OCO	50	01/10/19	07:32	24.4	34.4	6.58	95.3	8.10	3.64	79.62	6.96	6.04	382.61	5.82	1.81	20.809860	-156.613690	
979	OUB190110	Ukumehame Beach	OUB	50	01/10/19	07:50	24.3	34.7	6.55	94.8	8.12	14.17	81.66	6.65	3.52	51.12	5.87	2.77	20.794480	-156.581420	
980	OPB190110	Papalaua	OPB	50	01/10/19	08:00	24.5	34.7	6.40	93.0	8.13	2.72	55.36	3.89	2.90	34.17	2.28	0.45	20.793809	-156.575211	
981	OPP190110	Papalaua Pali	OPP	50	01/10/19	08:13	24.5	34.4	6.75	97.8	8.18	4.03	72.87	7.01	3.24	102.82	2.40	5.01	20.792747	-156.567326	
982	RHL190111	Honolua	RHL	50	01/11/19	07:45	22.5	33.0	6.70	93.2	8.11	100.23	102.81	14.02	11.40	531.03	6.89	2.98	21.013058	-156.638340	
983	RON190111	Oneloa	RON	50	01/11/19	08:35	24.0	34.8	6.93	99.9	8.18	1.54	73.04	6.95	3.20	38.26	7.27	1.57	21.004056	-156.658940	
984	RFS190111	Kapalua Bay (Fleming S)	RFS	50	01/11/19	09:05	24.4	34.6	6.87	99.9	8.16	3.56	102.83	13.52	11.63	249.46	21.59	4.86	20.998924	-156.666746	
985	RKO190111	Ka'opala	RKO	50	01/11/19	09:30	24.0	34.3	6.95	99.8	8.14	15.33	125.73	13.53	10.17	274.41	37.72	4.99	20.982074	-156.673398	
986	RKV190111	Kahana Village	RKV	50	01/11/19	09:55	24.6	34.6	6.93	100.9	8.21	9.84	73.79	6.44	4.62	119.66	8.69	1.90	20.976561	-156.678000	
987	RNS190129	Napili	RNS	51	01/29/19	08:02	22.6	34.7	7.03	99.2	8.20	1.22	74.10	8.85	5.54	150.60	6.19	4.21	20.994222	-156.667417	
988	RPO190129	Pohaku	RPO	51	01/29/19	08:26	21.7	33.5	7.15	98.8	8.17	11.50	187.14	12.29	10.85	814.55	96.20	3.65	20.967083	-156.681390	
989	RKS190129	Kaanapali Shores	RKS	51	01/29/19	08:50	21.8	34.6	7.10	98.9	8.18	5.44	69.32	9.14	6.41	229.82	4.43	2.23	20.949331	-156.691124	
990	RCB190129	Canoe Beach	RCB	51	01/29/19	09:13	23.6	34.5	6.77	97.3	8.23	1.66	102.17	8.56	5.47	318.86	30.60	4.41	20.910347	-156.689382	
991	RWA190129	Wahikuli	RWA	51	01/29/19	09:33	23.5	33.4	6.90	98.4	8.24	0.95	93.09	13.20	11.81	921.64	23.42	2.26	20.904476	-156.685931	
992	PFF190130	505 Front Street	PFF	51	01/30/19	08:10	22.6	34.2	6.61	93.3	8.13	1.72	80.07	10.77	10.43	868.85	6.66	5.43	20.867320	-156.676050	
993	PLH190130	Lindsey Hale	PLH	51	01/30/19	08:30	22.4	34.0	6.47	90.9	8.14	4.10	71.85	9.13	7.40	334.35	3.46	1.91	20.864850	-156.673740	
994	PLT190130	Lahaina Town	PLT	51	01/30/19	08:50	22.2	33.8	6.50	90.9	8.16	3.50	75.45	8.82	7.19	345.14	9.13	2.90	20.863560	-156.672970	
995	OSF190130	Olowalu Shore Front	OSF	51	01/30/19	09:17	23.6	34.5	6.32	90.9	8.12	1.66	75.75	7.98	4.61	140.55	3.17	3.89	20.809160	-156.622890	
996	OPM190131	Peter Martin Hale	OPM	51	01/31/19	07:10	23.0	34.3	5.80	82.5	8.08	2.16	84.53	7.37	5.04	273.45	4.54	8.34	20.808444	-156.619697	
997	OCO190131	Camp Olowalu	OCO	51	01/31/19	07:27	23.6	34.7	6.46	93.1	8.16	1.54	71.52	5.24	3.84	223.83	4.22	4.88	20.809860	-156.613690	
998	OUB190131	Ukumehame Beach	OUB	51	01/31/19	07:43	22.9	34.5	6.72	95.6	8.18	2.15	66.83	4.84	4.20	82.54	5.04	2.50	20.794480	-156.581420	
999	OPB190131	Papalaua	OPB	51	01/31/19	07:55	23.1	34.4	6.69	95.4	8.17	3.51	66.59	5.27	3.63	102.17	2.66	4.40	20.793809	-156.575211	
1000	OPP190131	Papalaua Pali	OPP	51	01/31/19	08:10	23.4	34.6	6.60	94.9	8.17	1.60	72.63	6.55	4.31	105.85	2.78	4.26	20.792747	-156.567326	
1001	RHL190201	Honolua	RHL	51	02/01/19	07:50	22.1	25.3	7.22	95.8	8.18	107.00	114.85	11.36	10.13	802.06	16.81	4.33	21.013058	-156.638340	
1002	RON190201	Oneloa	RON	51	02/01/19	08:40	23.5	34.8	7.00	100.9	8.21	1.59	79.30	8.29	4.91	82.46	6.53	2.39	21.004056	-156.658940	
1003	RFS190201	Kapalua Bay (Fleming S)	RFS	51	02/01/19	09:15	24.1	34.2	7.16	103.7	8.21	5.28	122.73	12.49	11.11	602.23	38.06	4.42	20.998924	-156.666746	
1004	RKO190201	Ka'opala	RKO	51	02/01/19	09:40	23.3	33.1	7.06	100.2	8.17	24.67	115.86	14.13	13.31	516.13	46.89	4.34	20.982074	-156.673398	
1005	RKV190201	Kahana Village	RKV	51	02/01/19	10:05	23.7	33.7	7.07	101.3	8.21	19.37	87.98	9.88	9.06	388.36	13.89	2.36	20.976561	-156.678000	
1006	PFF190220	505 Front Street	PFF	52	02/20/19	08:07	23.1	33.9	6.31	89.3	8.14	5.43	73.53	12.37	10.35	738.52	4.82	4.49	20.867320	-156.676050	
1007	RNS190220	Napili	RNS	52	02/20/19	08:18	23.4	34.5	7.04	101.0	8.19	2.00	78.58	10.60	7.85	244.88	12.33	4.10	20.994222	-156.667417	
1008	PLH190220	Lindsey Hale	PLH	52	02/20/19	08:30	23.0	33.7	5.98	84.5	8.12	25.80	76.61	12.04	10.41	463.40	15.68	4.73	20.864850	-156.673740	
1009	RPO190220	Pohaku	RPO	52	02/20/19	08:39	23.0	32.9	7.10	100.1	8.18	10.27	213.77	18.62	16.90	1279.01	117.97	4.94	20.967083	-156.681390	
1010	PLT190220	Lahaina Town	PLT	52	02/20/19	08:42	23.4	33.2	5.93	84.1	8.11	15.63	94.75	10.48	9.49	487.22	22.02	8.93	20.863560	-156.672970	
1011	RKS190220	Kaanapali Shores	RKS	52	02/20/19	09:05	22.9	31.3	7.23	100.7	8.22	5.02	96.28	10.22	7.58	546.95	8.48	6.01	20.949331	-156.691124	
1012	RCB190220	Canoe Beach	RCB	52	02/20/19	09:26	23.7	34.4	6.80	97.9	8.21	6.27	100.03	11.07	7.59	282.20	22.20	6.12	20.910347	-156.689382	
1013	OSF190220	Olowalu Shore Front	OSF	52	02/20/19	09:30	24.2	34.2	6.74	97.4	8.15	6.74	69.79	9.60	7.39	184.02	8.35	6.22	20.809160	-156.622890	
1014	RWA190220	Wahikuli	RWA	52	02/20/19	09:42	23.6	32.9	7.20	102.6	8.25	0.84	91.52	18.02	15.99	1260.41	22.24	1.81	20.904476	-156.685931	
1015	OPM190221	Peter Martin Hale	OPM	52	02/21/19	07:07	23.2	34.5	6.60	94.1	8.12	13.17	82.15	9.12	7.35	193.22	5.54	8.25	20.808444	-156.619697	
1016	OCO190221	Camp Olowalu	OCO	52	02/21/19	07:22	24.1	34.5	6.20	89.7	8.12	1.40	64.94	7.55	5.48	169.78	4.08	3.18	20.809860	-156.613690	
1017	OUB190221	Ukumehame Beach	OUB	52	02/21/19	07:36	23.9	34.5	6.52	93.9	8.15	2.72	59.96	6.55	5.23	139.05	1.89	2.25	20.794480	-156.581420	
1018	OPB190221	Papalaua	OPB	52	02/21/19	07:51	24.1	34.5	6.79	98.3	8.15	10.67	63.12	7.63	5.87	92.19	3.44	2.08	20.793809	-156.575211	
1019	OPP190221	Papalaua Pali	OPP	52	02/21/19	08:01	23.8	34.7	6.69	96.4	8.19	4.59	68.72	7.17	5.77	85.93	3.14	1.86	20.792747	-156.567326	
1020	RHL190222	Honolua	RHL	52	02/22/19	07:55	22.4	33.6	6.59	92.1	8.16	13.30	103.80	11.38	9.04	425.57	8.06	1.91	21.013058	-156.638340	
1021	RON190222	Oneloa	RON	52	02/22/19	08:40	23.5	34.8	7.03	101.1	8.21	0.82	87.33	7.83	4.86	93.52	5.64	3.95	21.004056	-156.658940	
1022	RFS190222	Kapalua Bay (Fleming S)	RFS	52	02/22/19	09:05	23.9	33.0	6.96	99.5	8.16	0.72	222.19	17.78	16.68	1384.11	114.49	1.93	20.998924	-156.666746	
1023	RKO190222	Ka'opala	RKO	52	02/22/19	09:37	23.8	34.2	6.57	94.5	8.16	5.39	118.76	13.93	11.52	453.37	35.22	1.08	20.982074	-156.673398	
1024	RKV190222	Kahana Village	RKV	52	02/22/19	10:00	24.3	33.6	6.43	92.9	8.16	3.07	98.57	11.34	9.69	757.11	21.29	4.47	20.976561	-156.678000	
1025	RNS190312	Napili	RNS	53	03/12/19	08:01	22.8	35.9	6.94	98.8	8.16	1.05	98.00	11.72	6.49	336.88	18.33	1.20	20.994222	-156.667417	
1026	RPO190312	Pohaku	RPO	53	03/12/19	08:30	22.8	33.8	6.72	94.5	8.17	5.43	223.94	15.63	13.41	1041.45	152.73	0.85	20.967083	-156.681390	
1027	RKS190312	Kaanapali Shores	RKS	53	03/12/19	09:05	22.9	34.9	6.99	99.1	8.17	5.35	85.17	9.83	5.65	368.53	3.24	1.92	20.949331	-156.691124	
1028	RCB190312	Canoe Beach	RCB	53	03/12/19	09:20	24.4	34.8	6.72	97.7	8.20	2.59	176.71	13.32	9.94	685.55	97.56	1.60	20.910347	-156.689382	
1029	RWA190312	Wahikuli	RWA	53	03/12/19	09:40	24.0	34.2	7.02	101.2	8.25	0.77	101.63	15.63	11.99	1104.11	25.99	0.31	20.904476	-156.685931	
1030	PFF190313	505 Front Street	PFF	53	03/13/19	08:14	23.4	35.1	6.26	89.7	8.11	2.34	76.81	10.92	8.90	522.67	2.78	1.34	20.867320	-156.676050	
1031	PLH190313	Lindsey Hale	PLH	53	03/13/19	08:32	23.5	35.1	6.02	86.5	8.10	4.03	92.68	9.65	6.62	285.33	9.64	1.09	20.864850	-156.673740	
1032	PLT190313	Lahaina Town	PLT	53	03/13/19	08:49	24.2	35.0	6.02	87.4	8.09	7.14	112.21	12.33	8.03	380.61	17.46	12.55	20.863560	-156.672970	
1033	OSF190313	Olowalu Shore Front	OSF	53	03/13/19	09:19	23.8	35.6	6.61	95.6	8.11	6.75	89.54	9.27	5.71	161.90	5.89	1.84	20.809160	-156.622890	
1034	OPM190314	Peter Martin Hale	OPM	53	03/14/19	07:10	22.6	33.5	6.03	85.4	8.04	10.11	110.56	10.61	5.53	201.18	3.03	2.73	20.808444	-156.619697	
1035	OCO190314	Camp Olowalu	OCO	53	03/14/19	07:33	23.7	35.4	6.56	94.7	8.09	2.54	86.22	7.71	5.21	364.67	8.31	0.59	20.809860	-156.613690	
1036	OUB190314	Ukumehame Beach	OUB	53	03/14/19	07:55	23.1	35.5	6.77	96.7	8.13	5.88	76.10	8.79	4.10	154.79	3.56	0.94	20.794480	-156.581420	
1037	OPB190314	Papalaua	OPB	53	03/14/19	08:16	23.0	35.8	6.98	99.9	8.17	7.12	87.51	7.38	3.20	104.60	3.00	0.73	20.793809	-156.575211	
1038	OPP190314	Papalaua Pali	OPP	53	03/14/19	08:37	23.4	35.4	6.97	100.0	8.17	2.23	87.18	9.13	5.38	222.33	4.14	0.28	20.792747	-156.567326	NH4 below detectable limit
1039	RHL190315	Honolua	RHL	53	03/15/19	07:50	22.8	31.1	6.71	92.9	8.15	20.83	89.66	11.65	7.80	724.54	4.97	1.64	21.013058	-156.638340	
1040	RON190315	Oneloa	RON	53	03/15/19	08:50	23.7	35.7	6.99	101.2	8.17	0.46	92.86	9.39	5.60	114.97	5.25	0.28	21.004056	-156.658940	NH4 below detectable limit
