	SampleID	SiteName	Station	Session	Date	Time	Temp	Salinity	DO	DO_sat	pH	Turbidity	TotalN	TotalP	Phosphate	Silicate	NNN	NH4	Lat	Long	QA issues or comments
149	WWA180323	Wailea Beach	WWA	10	03/23/18	09:10	24.9	34.6	6.78	99.50	8.20	0.62	103.80	9.62	7.38	188.70	30.35	1.95	20.681560	-156.443524	
150	WPO180323	Poolenalena (Chang's Beach)	WPO	10	03/23/18	09:30	25.3	34.7	6.88	101.80	8.22	0.61	100.01	6.43	6.39	143.06	34.31	0.28	20.663390	-156.441968	NH4 below detectable limit
151	WPL180323	Palauea	WPL	10	03/23/18	09:50	25.6	34.7	6.77	100.60	8.21	0.79	113.78	7.45	6.41	162.00	56.14	2.03	20.669565	-156.442907	
152	KWP180403	Waipuilani Park	KWP	11	04/03/18	08:00	25.2	33.9	6.40	94.60	8.08	13.50	92.08	11.27	9.18	443.25	13.26	2.66	20.755056	-156.459602	
153	KKS180403	Kihei South (Lipoa)	KKS	11	04/03/18	08:24	25.2	32.6	6.35	93.10	8.10	6.48	207.85	16.07	13.49	1091.70	143.32	3.71	20.747334	-156.457881	
154	KKP180403	Kalama Park	KKP	11	04/03/18	08:41	25.5	34.4	6.66	99.00	8.16	5.72	118.76	11.39	8.38	344.40	49.27	2.56	20.730973	-156.453720	
155	KCP180403	Cove Park	KCP	11	04/03/18	09:02	25.8	31.7	6.67	98.20	8.13	2.77	687.67	43.67	36.92	2280.32	658.96	10.49	20.727434	-156.450077	
156	KKO180403	Kamaole Beach I	KKO	11	04/03/18	09:23	26.3	34.3	6.62	99.30	8.18	1.34	118.86	11.41	6.87	333.38	50.83	0.57	20.721985	-156.448183	
157	KKT180403	Kamaole Beach III	KKT	11	04/03/18	09:44	25.8	34.5	6.59	98.80	8.17	1.49	163.01	9.43	6.58	337.31	78.31	2.01	20.712908	-156.446596	
158	MML180404	Makena Landing	MML	11	04/04/18	08:05	25.2	34.7	6.64	98.50	8.15	2.75	138.80	9.60	7.79	313.37	50.04	3.74	20.653913	-156.441174	
159	MMB180404	Maluaka Beach	MMB	11	04/04/18	08:35	25.3	34.7	6.65	98.80	8.14	0.50	144.60	8.87	6.20	310.61	76.64	2.19	20.645598	-156.443859	
160	MBS180404	Makena Beach Shoreline	MBS	11	04/04/18	09:00	25.0	35.3	6.75	100.10	8.19	0.47	68.94	7.92	4.31	38.82	3.71	0.28	20.630610	-156.446183	NH4 below detectable limit
161	NHP180405	Haycraft Park	NHP	11	04/05/18	08:13	25.4	32.7	6.53	95.50	8.04	5.99	375.65	14.02	11.25	1182.56	333.72	5.56	20.796414	-156.503198	
162	NKP180405	Kealia Pond	NKP	11	04/05/18	08:42	25.7	33.9	6.74	99.80	8.14	5.76	173.69	8.36	7.60	539.69	99.33	5.39	20.794936	-156.485587	
163	NSB180405	Sugar Beach	NSB	11	04/05/18	09:00	26.0	34.3	6.67	99.60	8.14	5.75	169.53	10.49	8.66	566.38	104.10	2.62	20.784204	-156.466463	
164	NKC180405	Kihei Canoe Club	NKC	11	04/05/18	09:22	26.3	34.0	6.69	100.30	8.15	5.71	218.65	13.38	9.32	718.47	158.50	1.99	20.781403	-156.463176	
165	NMP180405	Mai Poina 'Oe Ia'u	NMP	11	04/05/18	09:35	26.8	32.8	6.61	99.30	8.12	28.30	248.83	13.91	12.08	1451.92	180.88	3.65	20.774894	-156.460776	
166	NKN180405	Kalepolepo North	NKN	11	04/05/18	09:51	27.0	32.5	6.32	95.00	8.12	33.07	205.07	13.98	12.65	1290.13	127.92	5.45	20.765132	-156.459344	
167	WKD180406	Kilohana Dr	WKD	11	04/06/18	07:55	25.6	35.0	6.75	100.30	8.18	0.74	97.92	8.26	5.33	120.84	19.57	0.62	20.702214	-156.445921	
168	WKB180406	Keawekapu Beach	WKB	11	04/06/18	08:20	25.7	35.1	6.72	100.10	8.18	0.61	95.19	7.73	5.42	144.31	24.75	0.41	20.695939	-156.444632	
169	WUL180406	Ulua Beach	WUL	11	04/06/18	08:45	25.7	34.9	6.77	100.80	8.17	0.68	166.64	7.69	6.37	241.29	98.74	2.76	20.691120	-156.444201	
170	WWA180406	Wailea Beach	WWA	11	04/06/18	09:08	26.1	35.2	6.70	100.60	8.19	0.50	73.04	7.45	4.80	82.83	7.21	0.28	20.681560	-156.443524	NH4 below detectable limit
171	WPL180406	Palauea	WPL	11	04/06/18	09:32	26.1	35.1	6.72	100.70	8.18	1.35	101.68	8.44	6.01	129.11	32.85	1.03	20.669565	-156.442907	
172	WPO180406	Poolenalena (Chang's Beach)	WPO	11	04/06/18	09:52	26.1	35.0	6.76	101.40	8.20	0.53	100.15	8.07	5.81	128.56	32.51	1.04	20.663390	-156.441968	
